# archive_script_import_edges.txt
# Generated by tools/harvest_archive_script_import_edges.py
# Scanned 2160 archive scripts; emitted 16320 unique edges.
# Edge format: [EDGE:depends_on] data_provenance:<script>.py -> constants:<NAME>  # archive-script uses <NAME>
#
[EDGE:depends_on] data_provenance:s85_w4_watchlist_update.py -> constants:w0_FW  # archive-script uses w0_FW
[EDGE:depends_on] data_provenance:s85_w4_xcorr_matrix.py -> constants:alpha_s_MZ_obs  # archive-script uses alpha_s_MZ_obs
[EDGE:depends_on] data_provenance:s85_w4_xcorr_matrix.py -> constants:planck_ns  # archive-script uses planck_ns
[EDGE:depends_on] data_provenance:s85_w4_xcorr_matrix.py -> constants:w0_FW  # archive-script uses w0_FW
[EDGE:depends_on] data_provenance:s85_w6_acoustic_white_hole_formal.py -> constants:Mach_max  # archive-script uses Mach_max
[EDGE:depends_on] data_provenance:s85_w6_acoustic_white_hole_formal.py -> constants:tau_fold  # archive-script uses tau_fold
[EDGE:depends_on] data_provenance:s85_w6_acoustic_white_hole_formal.py -> constants:v_term  # archive-script uses v_term
[EDGE:depends_on] data_provenance:s85_w6_cmpp_dense_grid.py -> constants:tau_fold  # archive-script uses tau_fold
[EDGE:depends_on] data_provenance:s85_w6_cmpp_dense_grid.py -> constants:v_term  # archive-script uses v_term
[EDGE:depends_on] data_provenance:s85_w6_conformal_infinity_bifurcation.py -> constants:a0_fold  # archive-script uses a0_fold
[EDGE:depends_on] data_provenance:s85_w6_conformal_infinity_bifurcation.py -> constants:a2_fold  # archive-script uses a2_fold
[EDGE:depends_on] data_provenance:s85_w6_conformal_infinity_bifurcation.py -> constants:a4_fold  # archive-script uses a4_fold
[EDGE:depends_on] data_provenance:s85_w6_extremal_horizon_formal.py -> constants:tau_dump  # archive-script uses tau_dump
[EDGE:depends_on] data_provenance:s85_w7_baseline_htilde.py -> constants:H_tilde_canonical_LI  # archive-script uses H_tilde_canonical_LI
[EDGE:depends_on] data_provenance:s85_w7_baseline_htilde.py -> constants:H_tilde_canonical_TD  # archive-script uses H_tilde_canonical_TD
[EDGE:depends_on] data_provenance:s85_w7_baseline_htilde.py -> constants:H_tilde_center  # archive-script uses H_tilde_center
[EDGE:depends_on] data_provenance:s85_w7_baseline_htilde.py -> constants:H_tilde_hi  # archive-script uses H_tilde_hi
[EDGE:depends_on] data_provenance:s85_w7_baseline_htilde.py -> constants:H_tilde_lo  # archive-script uses H_tilde_lo
[EDGE:depends_on] data_provenance:s85_w7_baseline_htilde.py -> constants:M_KK  # archive-script uses M_KK
[EDGE:depends_on] data_provenance:s85_w7_baseline_htilde.py -> constants:PI  # archive-script uses PI
[EDGE:depends_on] data_provenance:s85_w7_baseline_htilde.py -> constants:Vol_SU3_Haar  # archive-script uses Vol_SU3_Haar
[EDGE:depends_on] data_provenance:s85_w7_baseline_htilde.py -> constants:dS_fold  # archive-script uses dS_fold
[EDGE:depends_on] data_provenance:s85_w7_baseline_htilde.py -> constants:dt_transit  # archive-script uses dt_transit
[EDGE:depends_on] data_provenance:s85_w7_baseline_htilde.py -> constants:tau_fold  # archive-script uses tau_fold
[EDGE:depends_on] data_provenance:s85_w7_cc6_parker_residue.py -> constants:M_KK_gravity  # archive-script uses M_KK_gravity
[EDGE:depends_on] data_provenance:s85_w7_cc6_parker_residue.py -> constants:Mach_max_framework  # archive-script uses Mach_max_framework
[EDGE:depends_on] data_provenance:s85_w7_cc6_parker_residue.py -> constants:PI  # archive-script uses PI
[EDGE:depends_on] data_provenance:s85_w7_cc6_parker_residue.py -> constants:Vol_SU3_Haar  # archive-script uses Vol_SU3_Haar
[EDGE:depends_on] data_provenance:s85_w7_cc6_parker_residue.py -> constants:dS_fold  # archive-script uses dS_fold
[EDGE:depends_on] data_provenance:s85_w7_cc6_parker_residue.py -> constants:dt_transit  # archive-script uses dt_transit
[EDGE:depends_on] data_provenance:s85_w7_cc6_parker_residue.py -> constants:rho_Lambda_obs  # archive-script uses rho_Lambda_obs
[EDGE:depends_on] data_provenance:s85_w7_cc6_parker_residue.py -> constants:tau_fold  # archive-script uses tau_fold
[EDGE:depends_on] data_provenance:s85_w7_cc_gamma_dm_de_ratio.py -> constants:Gamma_effacement  # archive-script uses Gamma_effacement
[EDGE:depends_on] data_provenance:s85_w7_cc_gamma_dm_de_ratio.py -> constants:M_KK_gravity  # archive-script uses M_KK_gravity
[EDGE:depends_on] data_provenance:s85_w7_cc_gamma_dm_de_ratio.py -> constants:Omega_DE_obs  # archive-script uses Omega_DE_obs
[EDGE:depends_on] data_provenance:s85_w7_cc_gamma_dm_de_ratio.py -> constants:Omega_DM  # archive-script uses Omega_DM
[EDGE:depends_on] data_provenance:s85_w7_cc_gamma_dm_de_ratio.py -> constants:Omega_DM_obs  # archive-script uses Omega_DM_obs
[EDGE:depends_on] data_provenance:s85_w7_cc_gamma_dm_de_ratio.py -> constants:Omega_Lambda  # archive-script uses Omega_Lambda
[EDGE:depends_on] data_provenance:s85_w7_cc_gamma_dm_de_ratio.py -> constants:PI  # archive-script uses PI
[EDGE:depends_on] data_provenance:s85_w7_cc_gamma_dm_de_ratio.py -> constants:Vol_SU3_Haar  # archive-script uses Vol_SU3_Haar
[EDGE:depends_on] data_provenance:s85_w7_cc_gamma_dm_de_ratio.py -> constants:dt_transit  # archive-script uses dt_transit
[EDGE:depends_on] data_provenance:s85_w7_cc_gamma_dm_de_ratio.py -> constants:n_Bog  # archive-script uses n_Bog
[EDGE:depends_on] data_provenance:s85_w7_cc_gamma_dm_de_ratio.py -> constants:tau_fold  # archive-script uses tau_fold
[EDGE:depends_on] data_provenance:s85_w7_cusp_bogoliubov.py -> constants:M_KK_gravity  # archive-script uses M_KK_gravity
[EDGE:depends_on] data_provenance:s85_w7_cusp_bogoliubov.py -> constants:Mach_max_framework  # archive-script uses Mach_max_framework
[EDGE:depends_on] data_provenance:s85_w7_cusp_bogoliubov.py -> constants:PI  # archive-script uses PI
[EDGE:depends_on] data_provenance:s85_w7_cusp_bogoliubov.py -> constants:d2S_fold  # archive-script uses d2S_fold
[EDGE:depends_on] data_provenance:s85_w7_cusp_bogoliubov.py -> constants:dS_fold  # archive-script uses dS_fold
[EDGE:depends_on] data_provenance:s85_w7_cusp_bogoliubov.py -> constants:dt_transit  # archive-script uses dt_transit
[EDGE:depends_on] data_provenance:s85_w7_cusp_bogoliubov.py -> constants:tau_fold  # archive-script uses tau_fold
[EDGE:depends_on] data_provenance:s85_w7_dressed_vp.py -> constants:M_KK_gravity  # archive-script uses M_KK_gravity
[EDGE:depends_on] data_provenance:s85_w7_dressed_vp.py -> constants:PI  # archive-script uses PI
[EDGE:depends_on] data_provenance:s85_w7_dressed_vp.py -> constants:S_fold  # archive-script uses S_fold
[EDGE:depends_on] data_provenance:s85_w7_dressed_vp.py -> constants:Vol_SU3_Haar  # archive-script uses Vol_SU3_Haar
[EDGE:depends_on] data_provenance:s85_w7_dressed_vp.py -> constants:a0_fold  # archive-script uses a0_fold
[EDGE:depends_on] data_provenance:s85_w7_dressed_vp.py -> constants:a2_fold  # archive-script uses a2_fold
[EDGE:depends_on] data_provenance:s85_w7_dressed_vp.py -> constants:a4_fold  # archive-script uses a4_fold
[EDGE:depends_on] data_provenance:s85_w7_dressed_vp.py -> constants:dS_fold  # archive-script uses dS_fold
[EDGE:depends_on] data_provenance:s85_w7_k_corridor_mukhanov_validity.py -> constants:K_R5  # archive-script uses K_R5
[EDGE:depends_on] data_provenance:s85_w7_k_corridor_mukhanov_validity.py -> constants:K_crit  # archive-script uses K_crit
[EDGE:depends_on] data_provenance:s85_w7_k_corridor_mukhanov_validity.py -> constants:M_KK_gravity  # archive-script uses M_KK_gravity
[EDGE:depends_on] data_provenance:s85_w7_k_corridor_mukhanov_validity.py -> constants:M_Pl_reduced  # archive-script uses M_Pl_reduced
[EDGE:depends_on] data_provenance:s85_w7_k_corridor_mukhanov_validity.py -> constants:PI  # archive-script uses PI
[EDGE:depends_on] data_provenance:s85_w7_k_corridor_mukhanov_validity.py -> constants:d2S_fold  # archive-script uses d2S_fold
[EDGE:depends_on] data_provenance:s85_w7_k_corridor_mukhanov_validity.py -> constants:dS_fold  # archive-script uses dS_fold
[EDGE:depends_on] data_provenance:s85_w7_k_corridor_mukhanov_validity.py -> constants:tau_fold  # archive-script uses tau_fold
[EDGE:depends_on] data_provenance:s85_w7_w0_reaudit_l8.py -> constants:Gamma_effacement  # archive-script uses Gamma_effacement
[EDGE:depends_on] data_provenance:s85_w7_w0_reaudit_l8.py -> constants:K_R5  # archive-script uses K_R5
[EDGE:depends_on] data_provenance:s85_w7_w0_reaudit_l8.py -> constants:K_crit  # archive-script uses K_crit
[EDGE:depends_on] data_provenance:s85_w7_w0_reaudit_l8.py -> constants:M_KK_gravity  # archive-script uses M_KK_gravity
[EDGE:depends_on] data_provenance:s85_w7_w0_reaudit_l8.py -> constants:M_Pl_reduced  # archive-script uses M_Pl_reduced
[EDGE:depends_on] data_provenance:s85_w7_w0_reaudit_l8.py -> constants:PI  # archive-script uses PI
[EDGE:depends_on] data_provenance:s85_w7_w0_reaudit_l8.py -> constants:Vol_SU3_Haar  # archive-script uses Vol_SU3_Haar
[EDGE:depends_on] data_provenance:s85_w8_bdi_tci_restricted_corridor.py -> constants:Delta_0_GL  # archive-script uses Delta_0_GL
[EDGE:depends_on] data_provenance:s85_w8_bdi_tci_restricted_corridor.py -> constants:Delta_0_OES  # archive-script uses Delta_0_OES
[EDGE:depends_on] data_provenance:s85_w8_bdi_tci_restricted_corridor.py -> constants:Delta_B3  # archive-script uses Delta_B3
[EDGE:depends_on] data_provenance:s85_w8_bdi_tci_restricted_corridor.py -> constants:K_R5  # archive-script uses K_R5
[EDGE:depends_on] data_provenance:s85_w8_bdi_tci_restricted_corridor.py -> constants:K_crit  # archive-script uses K_crit
[EDGE:depends_on] data_provenance:s85_w8_bdi_tci_restricted_corridor.py -> constants:M_KK  # archive-script uses M_KK
[EDGE:depends_on] data_provenance:s85_w8_bdi_tci_restricted_corridor.py -> constants:tau_fold  # archive-script uses tau_fold
[EDGE:depends_on] data_provenance:s85_w8_convA_bdg_micro.py -> constants:Delta_0_GL  # archive-script uses Delta_0_GL
[EDGE:depends_on] data_provenance:s85_w8_convA_bdg_micro.py -> constants:Delta_0_OES  # archive-script uses Delta_0_OES
[EDGE:depends_on] data_provenance:s85_w8_convA_bdg_micro.py -> constants:Delta_B3  # archive-script uses Delta_B3
[EDGE:depends_on] data_provenance:s85_w8_convA_bdg_micro.py -> constants:Delta_BCS  # archive-script uses Delta_BCS
[EDGE:depends_on] data_provenance:s85_w8_convA_bdg_micro.py -> constants:T_GGE_B2  # archive-script uses T_GGE_B2
[EDGE:depends_on] data_provenance:s85_w8_kfiras_hidden_closed_form.py -> constants:Delta_B3  # archive-script uses Delta_B3
[EDGE:depends_on] data_provenance:s85_w8_kfiras_hidden_closed_form.py -> constants:K_base  # archive-script uses K_base
[EDGE:depends_on] data_provenance:s85_w8_kfiras_hidden_closed_form.py -> constants:S_fold  # archive-script uses S_fold
[EDGE:depends_on] data_provenance:s85_w8_kfiras_hidden_closed_form.py -> constants:mu_FIRAS  # archive-script uses mu_FIRAS
[EDGE:depends_on] data_provenance:s85_w8_kfiras_hidden_closed_form.py -> constants:mu_base_L5  # archive-script uses mu_base_L5
[EDGE:depends_on] data_provenance:s85_w8_kr5_lmax_stability.py -> constants:Delta_0_GL  # archive-script uses Delta_0_GL
[EDGE:depends_on] data_provenance:s85_w8_kr5_lmax_stability.py -> constants:K_R5  # archive-script uses K_R5
[EDGE:depends_on] data_provenance:s85_w8_kr5_lmax_stability.py -> constants:M_KK  # archive-script uses M_KK
[EDGE:depends_on] data_provenance:s85_w8_kr5_lmax_stability.py -> constants:T_GGE_B2  # archive-script uses T_GGE_B2
[EDGE:depends_on] data_provenance:s85_w8_kr5_lmax_stability.py -> constants:tau_fold  # archive-script uses tau_fold
[EDGE:depends_on] data_provenance:s85_w8_leggett_tensor_fb_closure.py -> constants:Delta_0_GL  # archive-script uses Delta_0_GL
[EDGE:depends_on] data_provenance:s85_w8_leggett_tensor_fb_closure.py -> constants:Delta_0_OES  # archive-script uses Delta_0_OES
[EDGE:depends_on] data_provenance:s85_w8_leggett_tensor_fb_closure.py -> constants:Delta_B3  # archive-script uses Delta_B3
[EDGE:depends_on] data_provenance:s85_w8_leggett_tensor_fb_closure.py -> constants:Delta_BCS  # archive-script uses Delta_BCS
[EDGE:depends_on] data_provenance:s85_w8_leggett_tensor_fb_closure.py -> constants:M_KK  # archive-script uses M_KK
[EDGE:depends_on] data_provenance:s85_w8_leggett_tensor_fb_closure.py -> constants:dt_transit  # archive-script uses dt_transit
[EDGE:depends_on] data_provenance:s85_w8_leggett_tensor_fb_closure.py -> constants:n_Bog  # archive-script uses n_Bog
[EDGE:depends_on] data_provenance:s85_w8_leggett_tensor_fb_closure.py -> constants:omega_L1  # archive-script uses omega_L1
[EDGE:depends_on] data_provenance:s85_w8_leggett_tensor_fb_closure.py -> constants:tau_fold  # archive-script uses tau_fold
[EDGE:depends_on] data_provenance:s85_w8_mukhanov_sasaki_sub_corridor_audit.py -> constants:K_R5  # archive-script uses K_R5
[EDGE:depends_on] data_provenance:s85_w8_mukhanov_sasaki_sub_corridor_audit.py -> constants:K_base  # archive-script uses K_base
[EDGE:depends_on] data_provenance:s85_w8_su3_op_lab_predictions.py -> constants:Delta_0_GL  # archive-script uses Delta_0_GL
[EDGE:depends_on] data_provenance:s85_w8_su3_op_lab_predictions.py -> constants:Delta_0_OES  # archive-script uses Delta_0_OES
[EDGE:depends_on] data_provenance:s85_w8_su3_op_lab_predictions.py -> constants:Delta_B3  # archive-script uses Delta_B3
[EDGE:depends_on] data_provenance:s85_w8_su3_op_lab_predictions.py -> constants:Delta_BCS  # archive-script uses Delta_BCS
[EDGE:depends_on] data_provenance:s85_w8_su3_op_lab_predictions.py -> constants:M_KK  # archive-script uses M_KK
[EDGE:depends_on] data_provenance:s85_w8_su3_op_lab_predictions.py -> constants:Vol_SU3_Haar  # archive-script uses Vol_SU3_Haar
[EDGE:depends_on] data_provenance:s85_w8_su3_op_lab_predictions.py -> constants:tau_fold  # archive-script uses tau_fold
[EDGE:depends_on] data_provenance:s85_w9_borel_floor_registry.py -> constants:Borel_threshold_S_inst  # archive-script uses Borel_threshold_S_inst
[EDGE:depends_on] data_provenance:s85_w9_f_amp_3pi_fi_registry.py -> constants:eps_H_W6  # archive-script uses eps_H_W6
[EDGE:depends_on] data_provenance:s85_w9_folded_triangle_21cm_shape.py -> constants:beta_s  # archive-script uses beta_s
[EDGE:depends_on] data_provenance:s85_w9_folded_triangle_21cm_shape.py -> constants:l_max_21cm_forecast  # archive-script uses l_max_21cm_forecast
[EDGE:depends_on] data_provenance:s85_w9_folded_triangle_21cm_shape.py -> constants:n_pairs  # archive-script uses n_pairs
[EDGE:depends_on] data_provenance:s85_w9_folded_triangle_21cm_shape.py -> constants:n_s_framework  # archive-script uses n_s_framework
[EDGE:depends_on] data_provenance:s85_w9_folded_triangle_21cm_shape.py -> constants:tau_fold  # archive-script uses tau_fold
[EDGE:depends_on] data_provenance:s85_w9_yukawa_mw_taucs_reopen.py -> constants:M_Pl_unreduced  # archive-script uses M_Pl_unreduced
[EDGE:depends_on] data_provenance:s85_w9_yukawa_mw_taucs_reopen.py -> constants:M_W  # archive-script uses M_W
[EDGE:depends_on] data_provenance:s85_w9_yukawa_mw_taucs_reopen.py -> constants:M_Z  # archive-script uses M_Z
[EDGE:depends_on] data_provenance:s85_w9_yukawa_mw_taucs_reopen.py -> constants:alpha_s_MZ_obs  # archive-script uses alpha_s_MZ_obs
[EDGE:depends_on] data_provenance:s85_w9_yukawa_mw_taucs_reopen.py -> constants:m_t_pole  # archive-script uses m_t_pole
[EDGE:depends_on] data_provenance:s85_w9_yukawa_mw_taucs_reopen.py -> constants:mu_BC_GeV  # archive-script uses mu_BC_GeV
[EDGE:depends_on] data_provenance:s85_w9_yukawa_mw_taucs_reopen.py -> constants:v_ew  # archive-script uses v_ew
[EDGE:depends_on] data_provenance:s86_bk_array_2026_classifier.py -> constants:r_CMB_framework  # archive-script uses r_CMB_framework
[EDGE:depends_on] data_provenance:s86_w0b_canonical_phrasing_audit.py -> constants:c_fabric  # archive-script uses c_fabric
[EDGE:depends_on] data_provenance:s86_w0b_dual_sha_infrastructure.py -> constants:c_fabric  # archive-script uses c_fabric
[EDGE:depends_on] data_provenance:s86_w0b_dual_sha_regen.py -> constants:c_fabric  # archive-script uses c_fabric
[EDGE:depends_on] data_provenance:s86_w0b_single_name_conflation_entry.py -> constants:c_fabric  # archive-script uses c_fabric
[EDGE:depends_on] data_provenance:s86_w0b_three_layer_adjudication_entry.py -> constants:c_fabric  # archive-script uses c_fabric
[EDGE:depends_on] data_provenance:s86_w0c_a_n_regulator_pin_discipline.py -> constants:M_KK  # archive-script uses M_KK
[EDGE:depends_on] data_provenance:s86_w0c_canonical_consolidation.py -> constants:M_KK  # archive-script uses M_KK
[EDGE:depends_on] data_provenance:s86_w0c_external_clock_scaffold.py -> constants:M_KK  # archive-script uses M_KK
[EDGE:depends_on] data_provenance:s86_w0c_extract_vdd_T_correction.py -> constants:M_KK  # archive-script uses M_KK
[EDGE:depends_on] data_provenance:s86_w0c_kfloor_kwall_land.py -> constants:M_KK  # archive-script uses M_KK
[EDGE:depends_on] data_provenance:s86_w0c_lambda_top_extract.py -> constants:J_C2  # archive-script uses J_C2
[EDGE:depends_on] data_provenance:s86_w0c_lambda_top_extract.py -> constants:M_KK  # archive-script uses M_KK
[EDGE:depends_on] data_provenance:s86_w0c_lambda_top_extract.py -> constants:c_fabric  # archive-script uses c_fabric
[EDGE:depends_on] data_provenance:s86_w0c_mellin_compliance_lift.py -> constants:M_KK  # archive-script uses M_KK
[EDGE:depends_on] data_provenance:s86_w0c_r3_yaml_lift.py -> constants:M_KK  # archive-script uses M_KK
[EDGE:depends_on] data_provenance:s86_w0c_w3_7_re_pin.py -> constants:M_KK  # archive-script uses M_KK
[EDGE:depends_on] data_provenance:s86_w10_mu_bc_heat_kernel_diagnostic.py -> constants:M_KK  # archive-script uses M_KK
[EDGE:depends_on] data_provenance:s86_w10_mu_bc_heat_kernel_diagnostic.py -> constants:M_Z  # archive-script uses M_Z
[EDGE:depends_on] data_provenance:s86_w10_mu_bc_heat_kernel_diagnostic.py -> constants:a2_fold  # archive-script uses a2_fold
[EDGE:depends_on] data_provenance:s86_w10_mu_bc_heat_kernel_diagnostic.py -> constants:a4_fold  # archive-script uses a4_fold
[EDGE:depends_on] data_provenance:s86_w10_mu_bc_heat_kernel_diagnostic.py -> constants:tau_fold  # archive-script uses tau_fold
[EDGE:depends_on] data_provenance:s86_w10_mu_bc_rep_theoretic.py -> constants:M_Z  # archive-script uses M_Z
[EDGE:depends_on] data_provenance:s86_w10_mu_bc_rep_theoretic.py -> constants:c_fabric  # archive-script uses c_fabric
[EDGE:depends_on] data_provenance:s86_w10_mu_bc_rep_theoretic.py -> constants:n_pairs  # archive-script uses n_pairs
[EDGE:depends_on] data_provenance:s86_w10_mu_bc_rep_theoretic.py -> constants:tau_fold  # archive-script uses tau_fold
[EDGE:depends_on] data_provenance:s86_w10_mu_bc_zeta_interior.py -> constants:M_Z  # archive-script uses M_Z
[EDGE:depends_on] data_provenance:s86_w10_mu_bc_zeta_interior.py -> constants:tau_fold  # archive-script uses tau_fold
[EDGE:depends_on] data_provenance:s86_w11_eta_gv_joint_probe.py -> constants:HP0_content_dim  # archive-script uses HP0_content_dim
[EDGE:depends_on] data_provenance:s86_w11_eta_gv_joint_probe.py -> constants:HP1_dim  # archive-script uses HP1_dim
[EDGE:depends_on] data_provenance:s86_w11_eta_gv_joint_probe.py -> constants:M_KK  # archive-script uses M_KK
[EDGE:depends_on] data_provenance:s86_w11_eta_gv_joint_probe.py -> constants:Vol_SU3_Haar  # archive-script uses Vol_SU3_Haar
[EDGE:depends_on] data_provenance:s86_w11_eta_gv_joint_probe.py -> constants:tau_fold  # archive-script uses tau_fold
[EDGE:depends_on] data_provenance:s86_w11_lab_falsifier_evoi_tree.py -> constants:M_KK  # archive-script uses M_KK
[EDGE:depends_on] data_provenance:s86_w11_lab_si_translation.py -> constants:Delta_BCS  # archive-script uses Delta_BCS
[EDGE:depends_on] data_provenance:s86_w11_lab_si_translation.py -> constants:GeV_to_inv_s  # archive-script uses GeV_to_inv_s
[EDGE:depends_on] data_provenance:s86_w11_lab_si_translation.py -> constants:M_KK  # archive-script uses M_KK
[EDGE:depends_on] data_provenance:s86_w11_lab_si_translation.py -> constants:h_planck_SI  # archive-script uses h_planck_SI
[EDGE:depends_on] data_provenance:s86_w11_lab_si_translation.py -> constants:hbar_SI  # archive-script uses hbar_SI
[EDGE:depends_on] data_provenance:s86_w12_cmb_hd_alpha_s_poll.py -> constants:alpha_s_framework_central  # archive-script uses alpha_s_framework_central
[EDGE:depends_on] data_provenance:s86_w12_cmb_hd_alpha_s_poll.py -> constants:alpha_s_inflation_framework  # archive-script uses alpha_s_inflation_framework
[EDGE:depends_on] data_provenance:s86_w12_cmb_hd_alpha_s_poll.py -> constants:planck_alpha_s  # archive-script uses planck_alpha_s
[EDGE:depends_on] data_provenance:s86_w12_cmb_hd_alpha_s_poll.py -> constants:planck_alpha_s_err  # archive-script uses planck_alpha_s_err
[EDGE:depends_on] data_provenance:s86_w12_cmb_hd_alpha_s_poll.py -> constants:planck_ns  # archive-script uses planck_ns
[EDGE:depends_on] data_provenance:s86_w12_detector_readiness_9_cell.py -> constants:K_star  # archive-script uses K_star
[EDGE:depends_on] data_provenance:s86_w12_detector_readiness_9_cell.py -> constants:alpha_s_inflation_framework  # archive-script uses alpha_s_inflation_framework
[EDGE:depends_on] data_provenance:s86_w12_detector_readiness_9_cell.py -> constants:f_LISA_pivot  # archive-script uses f_LISA_pivot
[EDGE:depends_on] data_provenance:s86_w12_detector_readiness_9_cell.py -> constants:n_s_framework  # archive-script uses n_s_framework
[EDGE:depends_on] data_provenance:s86_w12_detector_readiness_9_cell.py -> constants:sigma_LB_3yr_uKarcmin  # archive-script uses sigma_LB_3yr_uKarcmin
[EDGE:depends_on] data_provenance:s86_w12_detector_readiness_9_cell.py -> constants:sigma_S4_uKarcmin  # archive-script uses sigma_S4_uKarcmin
[EDGE:depends_on] data_provenance:s86_w12_detector_readiness_9_cell.py -> constants:sigma_alpha_SKA1  # archive-script uses sigma_alpha_SKA1
[EDGE:depends_on] data_provenance:s86_w12_detector_readiness_9_cell.py -> constants:sigma_alpha_SKA2  # archive-script uses sigma_alpha_SKA2
[EDGE:depends_on] data_provenance:s86_w12_detector_readiness_9_cell.py -> constants:sigma_beta_s_CMB_S4  # archive-script uses sigma_beta_s_CMB_S4
[EDGE:depends_on] data_provenance:s86_w12_detector_readiness_9_cell.py -> constants:sigma_mu_PIXIE  # archive-script uses sigma_mu_PIXIE
[EDGE:depends_on] data_provenance:s86_w12_detector_readiness_9_cell.py -> constants:sigma_r_BK_2026  # archive-script uses sigma_r_BK_2026
[EDGE:depends_on] data_provenance:s86_w12_detector_readiness_9_cell.py -> constants:w0_FW  # archive-script uses w0_FW
[EDGE:depends_on] data_provenance:s86_w12_detector_readiness_9_cell.py -> constants:wa_FW  # archive-script uses wa_FW
[EDGE:depends_on] data_provenance:s86_w12_dr3_3layer_subtree.py -> constants:w0_FW  # archive-script uses w0_FW
[EDGE:depends_on] data_provenance:s86_w12_dr3_3layer_subtree.py -> constants:wa_FW  # archive-script uses wa_FW
[EDGE:depends_on] data_provenance:s86_w12_workshop_bottom20_regulator_ordering.py -> constants:M_KK  # archive-script uses M_KK
[EDGE:depends_on] data_provenance:s86_w12_workshop_bottom20_regulator_ordering.py -> constants:tau_fold  # archive-script uses tau_fold
[EDGE:depends_on] data_provenance:s86_w13_p11_master_inventory_w6_w13_land.py -> constants:M_KK  # archive-script uses M_KK
[EDGE:depends_on] data_provenance:s86_w13_p11_master_inventory_w6_w13_land.py -> constants:w0_FW  # archive-script uses w0_FW
[EDGE:depends_on] data_provenance:s86_w13_p12_alpha_s_canonical_update.py -> constants:alpha_s_canon_2020  # archive-script uses alpha_s_canon_2020
[EDGE:depends_on] data_provenance:s86_w13_p12_alpha_s_canonical_update.py -> constants:alpha_s_canon_2020_err  # archive-script uses alpha_s_canon_2020_err
[EDGE:depends_on] data_provenance:s86_w13_p12_alpha_s_canonical_update.py -> constants:alpha_s_canon_2020_session  # archive-script uses alpha_s_canon_2020_session
[EDGE:depends_on] data_provenance:s86_w13_p12_alpha_s_canonical_update.py -> constants:alpha_s_canon_2020_source  # archive-script uses alpha_s_canon_2020_source
[EDGE:depends_on] data_provenance:s86_w13_p12_alpha_s_canonical_update.py -> constants:alpha_s_inflation_framework  # archive-script uses alpha_s_inflation_framework
[EDGE:depends_on] data_provenance:s86_w13_p12_alpha_s_canonical_update.py -> constants:beta_s  # archive-script uses beta_s
[EDGE:depends_on] data_provenance:s86_w13_p12_alpha_s_canonical_update.py -> constants:planck_alpha_s  # archive-script uses planck_alpha_s
[EDGE:depends_on] data_provenance:s86_w13_p12_alpha_s_canonical_update.py -> constants:planck_alpha_s_err  # archive-script uses planck_alpha_s_err
[EDGE:depends_on] data_provenance:s86_w13_p12_alpha_s_canonical_update.py -> constants:r_CMB_framework  # archive-script uses r_CMB_framework
[EDGE:depends_on] data_provenance:s86_w13_p12_alpha_s_canonical_update.py -> constants:sigma_beta_s_CMB_S4  # archive-script uses sigma_beta_s_CMB_S4
[EDGE:depends_on] data_provenance:s86_w13_p12_alpha_s_canonical_update.py -> constants:w0_FW  # archive-script uses w0_FW
[EDGE:depends_on] data_provenance:s86_w13_p1_frozen_commit_landing.py -> constants:alpha_s_inflation_framework  # archive-script uses alpha_s_inflation_framework
[EDGE:depends_on] data_provenance:s86_w13_p1_frozen_commit_landing.py -> constants:eps_baseline  # archive-script uses eps_baseline
[EDGE:depends_on] data_provenance:s86_w13_p1_frozen_commit_landing.py -> constants:planck_ns  # archive-script uses planck_ns
[EDGE:depends_on] data_provenance:s86_w13_p1_frozen_commit_landing.py -> constants:r_CMB_framework  # archive-script uses r_CMB_framework
[EDGE:depends_on] data_provenance:s86_w13_p1_frozen_commit_landing.py -> constants:w0_FW  # archive-script uses w0_FW
[EDGE:depends_on] data_provenance:s86_w13_p2_r_both_pathways_watchlist_landing.py -> constants:M_KK  # archive-script uses M_KK
[EDGE:depends_on] data_provenance:s86_w13_p8_dr3_sub_tree_3_row_pin.py -> constants:w0_FW  # archive-script uses w0_FW
[EDGE:depends_on] data_provenance:s86_w13_p8_dr3_sub_tree_3_row_pin.py -> constants:wa_FW  # archive-script uses wa_FW
[EDGE:depends_on] data_provenance:s86_w1a_t1_perm_land_17.py -> constants:K_crit_BdG  # archive-script uses K_crit_BdG
[EDGE:depends_on] data_provenance:s86_w1b_t8_3heb_inheritance_land.py -> constants:M_KK  # archive-script uses M_KK
[EDGE:depends_on] data_provenance:s86_w1c_c29_falsifier_promotion.py -> constants:c_sub_baseline  # archive-script uses c_sub_baseline
[EDGE:depends_on] data_provenance:s86_w1c_c29_falsifier_promotion.py -> constants:eps_baseline  # archive-script uses eps_baseline
[EDGE:depends_on] data_provenance:s86_w1c_c29_falsifier_promotion.py -> constants:planck_ns  # archive-script uses planck_ns
[EDGE:depends_on] data_provenance:s86_w1c_c29_followup_ns_of_csub_promotion.py -> constants:c_sub_baseline  # archive-script uses c_sub_baseline
[EDGE:depends_on] data_provenance:s86_w1c_c29_followup_ns_of_csub_promotion.py -> constants:eps_baseline  # archive-script uses eps_baseline
[EDGE:depends_on] data_provenance:s86_w1c_c29_followup_ns_of_csub_promotion.py -> constants:planck_ns  # archive-script uses planck_ns
